"","document","term","count",".topic"
"2515","788","experimentiersituation",1,2
"2516","788","fallstudi",1,2
"2517","788","forschungsdesiderat",1,2
"2518","788","kumulativ",1,2
"2519","788","mast",1,12
"2520","788","reflektier",1,2
"2521","788","schulpraktika",2,2
"2522","788","wissensaufbau",1,2
"2523","910","anbiet",1,22
"2524","910","ansatzpunkt",1,22
"2525","910","cat",1,22
"2526","910","fortbild",1,15
"2527","910","gesprach",1,22
"2528","910","hypothes",1,22
"2529","910","informell",3,22
"2530","910","kontrastier",1,22
"2531","910","lehrerfortbild",1,22
"2532","910","naturwissenschaftslehr",1,22
"2533","910","optimier",1,19
"2534","159","ausgangspunkt",1,19
"2535","159","forschungsluck",1,37
"2536","159","fragebogenstudi",1,4
"2537","159","ident",1,33
"2538","159","oben",1,20
"2539","159","osterreich",1,20
"2540","159","physiklehramtsstudier",3,20
"2541","159","prasentation",1,4
"2542","159","professionswiss",2,37
"2543","396","analogi",1,34
"2544","396","animation",1,34
"2545","396","computergestutzt",1,10
"2546","396","laborstudi",1,10
"2547","396","lernprogramm",2,10
"2548","396","los",1,13
"2549","396","mathemat",1,13
"2550","396","mechan",2,16
"2551","396","newtonsch",2,34
"2552","396","physiklern",1,10
"2553","396","prasentation",1,16
"2554","396","treatmentgrupp",1,10
"2555","396","unbewusst",2,34
"2556","396","vorgab",1,13
"2557","396","wohingeg",1,34
"2558","1201","berufsrelevanz",2,1
"2559","1201","niedrig",1,1
"2560","1201","realisiert",1,1
"2561","1201","resultiert",1,1
"2562","1201","sommersem",1,1
"2563","1201","testdesign",1,1
"2564","1201","ungunst",1,1
"2565","1201","vernetz",2,1
"2566","634","akzeptanz",1,4
"2567","634","alt",1,26
"2568","634","ansatzpunkt",1,29
"2569","634","differenz",1,29
"2570","634","feld",1,26
"2571","634","frau",3,29
"2572","634","geweckt",1,29
"2573","634","mitunt",1,29
"2574","634","produkt",2,29
"2575","634","reflexion",1,24
"2576","174","einzuschatz",1,25
"2577","174","entdeck",1,25
"2578","174","forschend",4,25
"2579","174","kind",2,2
"2580","174","madch",1,3
"2581","174","publikation",1,25
"2582","174","sachunterricht",1,7
"2583","174","web",3,25
"2584","1103","charakterisiert",1,21
"2585","1103","gebildet",1,21
"2586","1103","kompetenzentwickl",1,33
"2587","1103","kontinui",1,9
"2588","1103","latent",1,14
"2589","1103","leistungsentwickl",1,11
"2590","1103","mittl",1,21
"2591","262","berufsorientier",3,5
"2592","262","berufswahl",2,5
"2593","262","chem",2,5
"2594","262","chemiebezog",2,5
"2595","262","chemielehrkraft",3,5
"2596","262","darum",1,5
"2597","262","elt",1,5
"2598","262","existier",1,5
"2599","262","fahigkeitsselbstkonzept",1,5
"2600","262","leitfadeninterviews",2,5
"2601","262","nimmt",1,5
"2602","262","peer",1,5
"2603","262","rahmenbeding",1,5
"2604","262","vorzubereit",1,5
"2605","262","wunschenswert",1,5
"2606","1171","diskrepanz",1,4
"2607","1171","identifizier",1,4
"2608","1171","kam",1,11
"2609","1171","kernlehrplan",1,4
"2610","1171","physikpraktikum",1,4
"2611","1171","radioaktivitat",1,11
"2612","1171","sichtbar",1,4
"2613","1171","smartp",1,4
"2614","1362","abstrakt",1,26
"2615","1362","bedurfnis",1,11
"2616","1362","dargebot",1,26
"2617","1362","elektrizitatslehr",4,26
"2618","1362","kontextorientiert",1,11
"2619","1362","modellbild",1,13
"2620","1268","begonn",1,12
"2621","1268","building",1,12
"2622","1268","deci",2,12
"2623","1268","entspricht",1,12
"2624","1268","inventory",1,12
"2625","1268","ryan",2,12
"2626","1268","sprachlich",1,20
"2627","1268","stabil",1,12
"2628","1268","standard",1,15
"2629","1268","testung",1,12
"2630","1268","validitat",1,15
"2631","990","angelehnt",1,31
"2632","990","berg",1,31
"2633","990","innovation",2,29
"2634","990","pruf",2,15
"2635","990","wissenschaftl",1,29
"2636","572","konstruktivist",4,22
"2637","572","physics",1,22
"2638","572","schweiz",1,22
"2639","572","situational",1,22
"2640","572","vorkomm",1,22
"2641","173","anstreng",1,2
"2642","173","erachtet",1,2
"2643","173","erklar",1,32
"2644","173","erzieh",1,2
"2645","173","forschend",1,25
"2646","173","fortbild",1,15
"2647","173","fortbildungsveranstalt",1,2
"2648","173","genet",3,2
"2649","173","gesprach",3,2
"2650","173","halb",1,2
"2651","173","kind",1,2
"2652","173","ruckmeld",1,2
"2653","173","selbstgesteuert",1,2
"2654","173","unerlass",1,2
"2655","173","vorzubereit",1,2
"2656","1116","axiom",1,34
"2657","1116","effizient",1,17
"2658","1116","grundkonzept",3,17
"2659","1116","kumulativ",2,17
"2660","1116","lehrformat",1,17
"2661","1116","lehrkonzept",1,17
"2662","1116","mechan",2,16
"2663","1116","newtonsch",1,34
"2664","1116","referendar",1,37
"2665","1116","referendariat",1,17
"2666","1116","ressourc",1,17
"2667","1116","vorles",1,9
"2668","424","auseinand",1,28
"2669","424","charakterisier",1,8
"2670","424","dokumenti",1,20
"2671","424","praktikum",1,28
"2672","424","sachunterricht",1,7
"2673","424","sachunterrichtsstudier",2,8
"2674","424","scheck",1,20
"2675","424","setz",1,8
"2676","1307","berufserfahr",1,7
"2677","1307","diagnost",1,20
"2678","1307","fachunterricht",3,7
"2679","1307","kategori",2,37
"2680","1307","mathemat",1,13
"2681","1307","personenbezog",1,7
"2682","1307","sach",4,7
"2683","1307","schulleb",1,7
"2684","1307","uberfach",1,12
"2685","1307","ubergang",3,12
"2686","1307","unterrichtsgestalt",1,7
"2687","508","denkprozess",1,13
"2688","508","einhergeh",1,13
"2689","508","erklar",1,32
"2690","508","mathemat",6,13
"2691","508","modelli",1,13
"2692","508","problemlos",1,32
"2693","508","sachverhalt",1,32
"2694","508","schulbuch",1,30
"2695","508","schulerschwier",1,13
"2696","601","deutschlandweit",1,9
"2697","601","expertenbefrag",1,15
"2698","601","forschungsthem",1,29
"2699","601","modul",1,27
"2700","601","nahezu",1,15
"2701","601","unterrichtsbezog",1,35
"2702","601","werdenein",1,29
"2703","463","absolviert",1,11
"2704","463","nach",1,11
"2705","463","qualifikation",2,11
"2706","463","rund",4,11
"2707","463","schulunterricht",1,11
"2708","463","stuf",1,11
"2709","463","teilnehmerinn",1,11
"2710","463","viert",3,11
"2711","463","vorhersag",1,11
"2712","463","wettbewerb",2,11
"2713","583","adressatenspezif",1,4
"2714","583","angst",2,11
"2715","583","effektiv",1,4
"2716","583","medizin",2,11
"2717","583","multimedial",1,28
"2718","583","physikpraktikum",1,4
"2719","583","praktika",1,28
"2720","583","praktikum",2,28
"2721","583","unsich",1,10
"2722","1305","chemielehramtsstudier",1,24
"2723","1305","chemielehrkraft",1,24
"2724","1305","erlangt",1,24
"2725","1305","extern",1,24
"2726","1305","feedback",1,4
"2727","1305","gehalt",1,24
"2728","1305","handlung",1,10
"2729","1305","kodiermanual",1,24
"2730","1305","reflektier",2,24
"2731","1305","reflexionskompetenz",5,24
"2732","1305","seminar",1,6
"2733","1305","starkung",1,24
"2734","1305","stund",2,24
"2735","1305","unterrichtsqualitat",1,24
"2736","235","hausaufgab",4,11
"2737","235","internet",1,11
"2738","235","physiklern",2,10
"2739","235","regelmass",1,11
"2740","235","wissenserwerb",2,10
"2741","1229","beinhalt",1,18
"2742","1229","bildungsangebot",1,17
"2743","1229","outreach",1,18
"2744","1229","prototyp",1,18
"2745","1229","rekonstruiert",1,18
"2746","1229","sonderforschungsbereich",2,18
"2747","1229","spektrum",1,18
"2748","1229","wissenschaftskommunikation",2,18
"2749","410","anlag",1,30
"2750","410","darum",1,30
"2751","410","eingerichtet",1,33
"2752","410","evalui",1,30
"2753","410","heterogenitat",1,20
"2754","410","heublein",1,30
"2755","410","interventionsmassnahm",1,5
"2756","410","mathemat",1,13
"2757","410","mittelfrist",1,30
"2758","410","passend",1,5
"2759","410","physiklern",1,10
"2760","410","physikstudium",1,30
"2761","410","programm",1,7
"2762","410","studienanfang",1,30
"2763","410","uberdurchschnitt",1,30
"2764","410","wechseln",1,30
"2765","215","blended",1,19
"2766","215","fallstudi",2,2
"2767","215","getroff",1,19
"2768","215","kompetenzerwerb",2,19
"2769","215","praktikum",3,19
"2770","215","prozessbezog",1,36
"2771","215","schulexperiment",2,19
"2772","215","tatig",1,25
"2773","215","vorgenomm",1,25
"2774","608","bedarfsanalys",1,28
"2775","608","expertenbefrag",1,15
"2776","608","materi",2,23
"2777","1300","ausbildungsphas",1,35
"2778","1300","performanz",1,37
"2779","1300","performanzt",1,37
"2780","1300","praxissemest",1,37
"2781","1300","professionswiss",1,37
"2782","1300","profil",2,37
"2783","1300","projektverbund",1,37
"2784","1300","standardsituation",1,37
"2785","1300","unterrichtsplan",3,35
"2786","1300","vorbereitungsdien",1,37
"2787","423","eilk",1,19
"2788","423","hypothes",1,19
"2789","423","kochbuchart",1,19
"2790","423","kritisiert",1,19
"2791","423","laborpraktika",1,31
"2792","423","laborpraktikum",1,19
"2793","423","laborpraxis",1,19
"2794","423","methodenwiss",1,19
"2795","423","optimier",2,19
"2796","423","praktikum",1,19
"2797","423","reflexion",1,19
"2798","41","blended",1,19
"2799","41","erhielt",1,19
"2800","41","kompetenzerwerb",1,19
"2801","41","kompetenzorientiert",1,6
"2802","41","licht",1,33
"2803","41","obligator",1,19
"2804","41","physikdidakt",3,33
"2805","41","praktikum",2,19
"2806","41","schulexperiment",4,19
"2807","1413","absicht",1,19
"2808","1413","cent",2,19
"2809","1413","erklar",1,32
"2810","1413","exponat",6,19
"2811","1413","gebildet",1,19
"2812","1413","geweckt",1,19
"2813","1413","grafik",1,19
"2814","1413","informell",1,22
"2815","1413","interaktion",2,19
"2816","1413","medi",1,28
"2817","1413","selbstgesteuert",1,19
"2818","1413","unterzog",1,19
"2819","908","humor",1,14
"2820","908","kind",1,2
"2821","908","kluft",1,13
"2822","908","primarstuf",1,10
"2823","908","sonnenschutz",1,14
"2824","908","ubergang",1,12
"2825","908","verhalt",2,14
"2826","908","vertieft",1,36
"2827","908","weiterfuhr",1,17
"2828","392","analogi",3,6
"2829","392","bruck",1,6
"2830","392","charakterisi",1,6
"2831","392","chemieschulbuch",1,28
"2832","392","forschungsstand",1,6
"2833","392","internet",1,28
"2834","392","leitet",1,6
"2835","392","medi",1,28
"2836","392","modellexperiment",4,6
"2837","392","original",2,6
"2838","392","schulbuch",1,28
"2839","392","vorgegeb",1,6
"2840","392","zeitschrift",1,6
"2841","480","betreff",1,15
"2842","480","hochschulbereich",1,31
"2843","480","inzwisch",1,26
"2844","480","kompetenzstrukturmodell",1,33
"2845","480","kuhn",1,31
"2846","480","osterreich",1,26
"2847","480","priori",1,33
"2848","480","standard",1,15
"2849","480","testaufgab",1,33
"2850","480","wadis",1,33
"2851","412","belief",5,14
"2852","412","experimentalphys",1,14
"2853","412","integrativ",1,14
"2854","412","kohort",1,14
"2855","412","model",1,14
"2856","412","personal",1,14
"2857","412","studieneingangsphas",2,14
"2858","412","studienergebnis",1,14
"2859","412","zufall",1,14
"2860","114","diagnost",1,20
"2861","114","diversitat",1,1
"2862","114","empfind",1,21
"2863","114","fachsprach",1,7
"2864","114","fundier",1,20
"2865","114","handlungsfeld",1,20
"2866","114","heterogenitat",3,20
"2867","114","identitat",1,21
"2868","114","lebenslag",1,20
"2869","114","lehrerinn",2,20
"2870","114","lernvoraussetz",2,20
"2871","114","normativ",1,20
"2872","114","sprachlich",1,20
"2873","114","themenblock",1,20
"2874","114","unterrichtsforsch",1,20
"2875","114","vorgenomm",1,20
"2876","114","wandel",1,20
"2877","1381","aufgabenbezog",2,13
"2878","1381","bedurfnis",1,11
"2879","1381","belast",1,31
"2880","1381","daneb",1,13
"2881","1381","kuhn",1,31
"2882","1381","leistung",2,13
"2883","1381","los",3,13
"2884","1381","mechan",1,13
"2885","1381","modellbild",1,13
"2886","1381","nimmt",1,13
"2887","1381","problemloseprozess",1,13
"2888","1381","sieb",1,31
"2889","745","aktionsforsch",1,27
"2890","745","eilk",2,27
"2891","745","feedback",2,4
"2892","745","gruppendiskussion",1,27
"2893","745","konstruktivist",1,22
"2894","745","modul",5,27
"2895","745","partizipativ",1,27
"2896","745","ruckmeld",1,4
"2897","745","schreib",1,4
"2898","745","skal",1,27
"2899","745","strukturell",1,27
"2900","745","videoaufnahm",1,27
"2901","745","zyklisch",1,27
"2902","1349","aktivitat",1,34
"2903","1349","anwendbar",1,35
"2904","1349","experimental",1,14
"2905","1349","gebrauch",1,9
"2906","1349","organ",2,35
"2907","1349","skala",1,14
"2908","1349","ubung",1,14
"2909","1349","ubungsaufgab",2,35
"2910","1349","vorles",2,9
"2911","1435","anzahl",1,19
"2912","1435","begunst",1,19
"2913","1435","deskriptiv",1,19
"2914","1435","gebot",1,19
"2915","1435","hypothes",3,19
"2916","1435","kodiert",2,19
"2917","1435","kompetenzerwerb",1,19
"2918","1435","lehrerkompetenz",1,19
"2919","1435","modelli",1,19
"2920","1435","niveaustuf",2,19
"2921","1435","rahmenbeding",1,19
"2922","1435","reflexion",1,19
"2923","1435","unterrichtsgescheh",1,19
"2924","1435","unterrichtsphas",1,19
"2925","596","ansatzpunkt",1,29
"2926","596","erfahrungsbasiert",1,34
"2927","596","experimentierprozess",1,28
"2928","596","fortbild",1,15
"2929","596","gedank",1,29
"2930","596","hypothesengeleitet",1,15
"2931","596","stund",1,24
"2932","596","unterrichtsplan",3,35
"2933","596","unterrichtsprakt",1,15
"2934","596","unterrichtsverfahr",1,35
"2935","548","betreu",2,6
"2936","548","heterogenitat",2,20
"2937","548","leitfadeninterviews",1,6
"2938","548","mayring",1,20
"2939","548","professionswiss",3,37
"2940","548","seminar",3,6
"2941","77","ausgangspunkt",1,19
"2942","77","elementarisier",2,9
"2943","77","ergab",1,4
"2944","77","gegenubergestellt",1,15
"2945","77","hilfreich",1,15
"2946","77","konsequent",1,27
"2947","77","konsistent",1,9
"2948","77","ort",1,19
"2949","77","schulbuch",2,30
"2950","77","unterrichtsein",1,27
"2951","77","vergleichsstudi",1,4
"2952","403","adressatengerecht",1,16
"2953","403","aufgabenschwier",1,31
"2954","403","bspw",1,11
"2955","403","diagramm",5,16
"2956","403","einzuschatz",1,16
"2957","403","professionswiss",2,37
"2958","403","sach",1,16
"2959","403","schulerleist",1,37
"2960","403","stamm",1,16
"2961","403","unterrichtsqualitat",1,24
"2962","1076","beforscht",2,30
"2963","1076","darstellungsform",1,30
"2964","1076","kompetenzentwicklungsmodell",1,30
"2965","1076","mathemat",1,13
"2966","1076","mittelfrist",1,30
"2967","1076","potentiell",1,30
"2968","1076","quantenphys",6,30
"2969","1076","schlussfolgernd",1,30
"2970","1076","schulphys",1,30
"2971","1143","arbeitsphas",1,27
"2972","1143","basiskonzept",1,27
"2973","1143","dau",2,27
"2974","1143","experimentierphas",1,27
"2975","1143","for",1,27
"2976","1143","gesetz",1,27
"2977","1143","gleichwert",1,27
"2978","1143","hauptuntersuch",1,27
"2979","1143","inklusiv",2,1
"2980","1143","kraft",1,27
"2981","1143","kurzvortrag",1,27
"2982","1143","lernphas",1,27
"2983","1143","materiali",1,27
"2984","1143","reaktion",1,27
"2985","1143","schulleb",1,27
"2986","1143","schulpraxis",1,27
"2987","1143","selbsteinschatzungsbog",1,27
"2988","1143","selbstreguliert",2,27
"2989","1143","universal",1,27
"2990","1143","unterrichtsein",2,27
"2991","1143","unterrichtsstund",2,27
"2992","482","freihandexperiment",1,24
"2993","482","lehrerkompetenz",1,24
"2994","482","peer",2,12
"2995","482","physikspezif",1,24
"2996","482","professionswiss",1,37
"2997","482","sequenz",3,24
"2998","482","uberzeug",1,12
"2999","482","unterrichtsqualitat",2,24
"3000","482","unterrichtssequenz",2,24
"3001","196","bachelorstudiengang",1,14
"3002","196","belief",2,14
"3003","196","erkenntnismethod",1,14
"3004","196","experimentalphys",1,14
"3005","196","mathemat",1,13
"3006","196","mint",1,7
"3007","196","quasi",1,9
"3008","196","semest",1,9
"3009","196","vorles",1,9
"3010","196","zufall",1,14
"3011","1241","analyt",1,35
"3012","1241","anbiet",1,8
"3013","1241","besuch",1,8
"3014","1241","charakteristika",2,8
"3015","1241","diskrepanz",1,8
"3016","1241","dynam",2,8
"3017","1241","engeln",1,8
"3018","1241","feld",1,26
"3019","1241","lernort",3,8
"3020","1241","mint",1,7
"3021","1241","ort",1,8
"3022","1241","pawek",1,8
"3023","1241","region",1,8
"3024","1241","schulerlabor",3,8
"3025","1241","schulerseit",1,8
"3026","377","auseinand",1,27
"3027","377","integrativ",1,14
"3028","377","modul",3,27
"3029","377","nawi",2,19
"3030","377","setz",1,19
"3031","377","vorzubereit",1,5
"3032","135","app",1,16
"3033","135","beruht",1,16
"3034","135","beschleunigungssensor",5,16
"3035","135","beweg",2,16
"3036","135","diagramm",1,16
"3037","135","elementarisier",1,16
"3038","135","kraft",1,16
"3039","135","lerngegenstand",1,16
"3040","135","messgerat",1,16
"3041","135","pcs",1,16
"3042","135","sensor",1,16
"3043","135","smartphon",1,16
"3044","135","tablet",1,16
"3045","1196","evidenz",1,10
"3046","1196","identitat",6,21
"3047","1196","interaktion",1,21
"3048","1196","physikdidakt",3,33
"3049","1196","studienfach",1,21
"3050","1196","untergeordnet",1,21
"3051","606","bne",4,33
"3052","606","eingerichtet",1,33
"3053","606","gekennzeichnet",1,33
"3054","606","how",1,33
"3055","606","informat",2,33
"3056","606","know",1,33
"3057","606","kompetenzorientiert",1,6
"3058","606","lehrerkompetenz",1,33
"3059","606","physikdidakt",1,33
"3060","606","praxissem",1,33
"3061","606","praxisseminar",2,33
"3062","606","schulerlabor",3,8
"3063","606","seminar",1,6
"3064","606","seminarkonzept",1,33
"3065","606","smart",2,33
"3066","606","wechselwirk",1,33
"3067","117","analyseverfahr",1,7
"3068","117","fachsprach",5,7
"3069","117","kommunikation",1,18
"3070","117","konzipi",1,7
"3071","117","mittl",1,7
"3072","117","promotionsvorhab",1,7
"3073","117","schulabschluss",1,7
"3074","117","ubersetz",1,18
"3075","117","umzusetz",1,7
"3076","260","alt",1,17
"3077","260","belief",2,14
"3078","260","datenbasis",1,20
"3079","260","fallstudi",1,2
"3080","260","forschend",4,25
"3081","260","hochschuldidakt",2,14
"3082","260","kognition",1,14
"3083","260","lehrerinn",1,20
"3084","260","lernvoraussetz",1,20
"3085","260","oecd",1,14
"3086","260","prasentation",1,2
"3087","260","reflexion",2,24
"3088","260","sprach",1,20
"3089","260","unterrichtsein",2,27
"3090","260","zeichn",1,14
"3091","1134","audiographiert",1,21
"3092","1134","bericht",1,20
"3093","1134","elaboriert",1,21
"3094","1134","evidenz",1,10
"3095","1134","explori",1,21
"3096","1134","gebet",1,21
"3097","1134","hamburg",1,21
"3098","1134","kontrastier",1,21
"3099","1134","lerngegenstand",1,21
